transaction_id,contract_id,client_id,transaction_date,payment_amt,payment_code
2270,235,447,1502129333,10500,PAYMENT
2271,549,1098,1502129333,83333,PAYMENT
2272,549,1098,1502129333,12500,PAYMENT
2273,177,199,1502129333,91667,PAYMENT
2274,177,199,1502129333,11000,PAYMENT
2275,167,124,1502129333,91667,PAYMENT
2276,167,124,1502129333,12833,PAYMENT
2277,128,307,1502129333,166667,PAYMENT
2278,128,307,1502129334,16666,PAYMENT
2279,287,56,1502129334,166667,PAYMENT
2280,287,56,1502129334,23333,PAYMENT
2281,286,348,1502129334,166667,PAYMENT
2282,286,348,1502129334,24999,PAYMENT
2283,290,347,1502129334,166667,PAYMENT
2284,290,347,1502129334,26666,PAYMENT
2285,552,761,1502129334,200000,PAYMENT
2286,552,761,1502129334,32000,PAYMENT
2287,525,791,1502129334,5000,PAYMENT
2288,285,105,1502129334,83333,PAYMENT
2289,285,105,1502129334,11667,PAYMENT
2290,127,897,1502215734,73358,PAYMENT
2291,601,571,1502215734,41667,DEFAULT
2292,601,571,1502215734,6666,DEFAULT
2293,408,808,1502215734,58333,DEFAULT
2294,408,808,1502215734,8167,DEFAULT
2295,121,21,1502215734,41667,DEFAULT
2296,121,21,1502215734,5833,DEFAULT
2297,316,685,1502215734,91667,DEFAULT
2298,316,685,1502215734,13750,DEFAULT
2299,567,874,1502215734,10000,DEFAULT
2300,446,995,1502215734,12500,DEFAULT
2301,446,995,1502215734,1875,DEFAULT
2302,567,874,1502215734,15000,DEFAULT
2303,567,874,1502215734,25000,DEFAULT
2304,360,291,1502215734,50000,DEFAULT
2305,360,291,1502215734,7500,DEFAULT
2306,622,544,1502215734,6666,PAYMENT
2307,622,544,1502215734,40000,PAYMENT
2308,622,544,1502215734,3334,PAYMENT
2309,691,991,1502215734,1805000,PAYMENT
2310,691,991,1502215734,5000,PAYMENT
2311,692,101,1502215734,3505004,PAYMENT
2312,692,101,1502215734,5000,PAYMENT
2313,693,843,1502215734,505004,PAYMENT
2314,693,843,1502215734,5000,PAYMENT
2315,126,1020,1502215734,41667,PAYMENT
2316,126,1020,1502215734,5833,PAYMENT
2317,222,529,1502215734,41667,PAYMENT
2318,222,529,1502215734,6249,PAYMENT
2319,237,397,1502215734,41667,PAYMENT
2320,237,397,1502215734,6249,PAYMENT
2321,277,902,1502215735,41667,PAYMENT
2322,277,902,1502215735,6249,PAYMENT
2323,293,361,1502215735,41667,PAYMENT
2324,293,361,1502215735,6249,PAYMENT
2325,477,263,1502215735,41667,PAYMENT
2326,477,263,1502215735,6249,PAYMENT
2327,319,146,1502215735,50000,PAYMENT
2328,319,146,1502215735,7500,PAYMENT
2329,478,581,1502215735,58333,PAYMENT
2330,478,581,1502215735,9333,PAYMENT
2331,413,322,1502215735,75000,PAYMENT
2332,413,322,1502215735,11250,PAYMENT
2333,236,996,1502215735,83333,PAYMENT
2334,236,996,1502215735,6666,PAYMENT
2335,412,8,1502215735,83333,PAYMENT
2336,412,8,1502215735,12500,PAYMENT
2337,557,38,1502215735,83333,PAYMENT
2338,557,38,1502215735,12500,PAYMENT
2339,558,790,1502215735,83333,PAYMENT
2340,558,790,1502215735,12500,PAYMENT
2341,479,715,1502215735,83333,PAYMENT
2342,479,715,1502215735,13333,PAYMENT
2343,133,1072,1502215735,108333,PAYMENT
2344,133,1072,1502215735,15167,PAYMENT
2345,320,747,1502215735,125000,PAYMENT
2346,320,747,1502215735,18750,PAYMENT
2347,554,43,1502215735,125000,PAYMENT
2348,554,43,1502215735,18750,PAYMENT
2349,318,711,1502215735,150000,PAYMENT
2350,318,711,1502215735,22500,PAYMENT
2351,364,736,1502215735,162500,PAYMENT
2352,364,736,1502215735,21125,PAYMENT
2353,363,956,1502215735,166667,PAYMENT
2354,363,956,1502215735,24999,PAYMENT
2355,556,898,1502215735,166667,PAYMENT
2356,556,898,1502215735,24999,PAYMENT
2357,555,849,1502215735,166667,PAYMENT
2358,555,849,1502215735,28333,PAYMENT
2359,567,874,1502215735,5000,PAYMENT
2360,200,766,1502215735,917,PAYMENT
2361,200,766,1502215735,33334,PAYMENT
2362,196,1080,1502302135,5000,PAYMENT
2363,130,233,1502302135,2000,PAYMENT
2364,177,199,1502302136,91667,DEFAULT
2365,177,199,1502302136,11000,DEFAULT
2366,102,343,1502302136,50000,DEFAULT
2367,102,343,1502302136,6000,DEFAULT
2368,438,634,1502302136,41667,DEFAULT
2369,438,634,1502302136,6250,DEFAULT
2370,549,1098,1502302136,83333,DEFAULT
2371,549,1098,1502302136,12500,DEFAULT
2372,537,257,1502302136,41667,DEFAULT
2373,537,257,1502302136,6666,DEFAULT
2374,127,897,1502302136,56526,DEFAULT
2375,694,1024,1502302136,505004,PAYMENT
2376,694,1024,1502302136,5000,PAYMENT
2377,608,250,1502302136,16667,PAYMENT
2378,608,250,1502302136,1966,PAYMENT
2379,481,100,1502302136,16667,PAYMENT
2380,481,100,1502302136,2666,PAYMENT
2381,603,915,1502302136,25000,PAYMENT
2382,603,915,1502302136,3750,PAYMENT
2383,602,511,1502302136,25000,PAYMENT
2384,602,511,1502302136,4000,PAYMENT
2385,688,927,1502302136,38333,PAYMENT
2386,688,927,1502302136,5000,PAYMENT
2387,607,431,1502302136,41667,PAYMENT
2388,607,431,1502302136,4999,PAYMENT
2389,187,450,1502302136,41667,PAYMENT
2390,187,450,1502302136,6249,PAYMENT
2391,238,590,1502302136,41667,PAYMENT
2392,238,590,1502302136,6249,PAYMENT
2393,324,379,1502302136,41667,PAYMENT
2394,324,379,1502302136,6249,PAYMENT
2395,366,371,1502302136,41667,PAYMENT
2396,366,371,1502302136,6249,PAYMENT
2397,482,923,1502302136,41667,PAYMENT
2398,482,923,1502302136,6249,PAYMENT
2399,436,281,1502302136,41667,PAYMENT
2400,436,281,1502302136,6666,PAYMENT
2401,604,533,1502302136,41667,PAYMENT
2402,604,533,1502302136,6666,PAYMENT
2403,605,398,1502302136,41667,PAYMENT
2404,605,398,1502302136,6666,PAYMENT
2405,188,906,1502302136,50000,PAYMENT
2406,188,906,1502302136,8500,PAYMENT
2407,323,57,1502302137,58333,PAYMENT
2408,323,57,1502302137,8749,PAYMENT
2409,480,574,1502302137,58333,PAYMENT
2410,480,574,1502302137,8750,PAYMENT
2411,685,219,1502302137,63333,PAYMENT
2412,685,219,1502302137,9333,PAYMENT
2413,686,29,1502302137,63333,PAYMENT
2414,686,29,1502302137,9333,PAYMENT
2415,609,1053,1502302137,66667,PAYMENT
2416,609,1053,1502302137,10000,PAYMENT
2417,322,467,1502302137,75000,PAYMENT
2418,322,467,1502302137,11250,PAYMENT
2419,414,527,1502302137,83333,PAYMENT
2420,414,527,1502302137,12500,PAYMENT
2421,684,182,1502302137,96667,PAYMENT
2422,684,182,1502302137,14666,PAYMENT
2423,464,83,1502302137,120833,PAYMENT
2424,464,83,1502302137,18125,PAYMENT
2425,280,278,1502302137,166667,PAYMENT
2426,280,278,1502302137,23333,PAYMENT
2427,365,708,1502302137,166667,PAYMENT
2428,365,708,1502302137,24999,PAYMENT
2429,415,92,1502302137,166667,PAYMENT
2430,415,92,1502302137,24999,PAYMENT
2431,606,224,1502302137,166667,PAYMENT
2432,606,224,1502302137,26666,PAYMENT
2433,683,591,1502302137,171667,PAYMENT
2434,683,591,1502302137,26666,PAYMENT
2435,687,726,1502302137,205000,PAYMENT
2436,687,726,1502302137,32000,PAYMENT
2437,267,836,1502302137,9515,PAYMENT
2438,295,538,1502302137,11466,PAYMENT
2439,10,112,1502302137,15000,PAYMENT
2440,304,806,1502388537,5000,PAYMENT
2441,226,211,1502388537,43500,PAYMENT
2442,226,211,1502388537,12000,PAYMENT
2443,226,211,1502388537,31500,PAYMENT
2444,245,947,1502388537,83500,PAYMENT
2445,245,947,1502388537,83500,PAYMENT
2446,477,263,1502388537,41667,DEFAULT
2447,477,263,1502388537,6249,DEFAULT
2448,567,874,1502388537,5000,DEFAULT
2449,277,902,1502388537,41667,DEFAULT
2450,277,902,1502388537,6249,DEFAULT
2451,226,211,1502388538,43500,DEFAULT
2452,245,947,1502388538,83500,DEFAULT
2453,103,673,1502388538,75000,PAYMENT
2454,695,102,1502388538,505004,PAYMENT
2455,695,102,1502388538,5000,PAYMENT
2456,108,926,1502388538,16667,PAYMENT
2457,108,926,1502388538,2666,PAYMENT
2458,487,891,1502388538,16667,PAYMENT
2459,487,891,1502388538,2666,PAYMENT
2460,239,28,1502388538,25000,PAYMENT
2461,239,28,1502388538,3750,PAYMENT
2462,192,316,1502388538,41667,PAYMENT
2463,192,316,1502388538,6249,PAYMENT
2464,477,263,1502388538,41667,PAYMENT
2465,477,263,1502388538,6249,PAYMENT
2466,453,1046,1502388538,41667,PAYMENT
2467,453,1046,1502388538,6666,PAYMENT
2468,483,54,1502388538,41667,PAYMENT
2469,483,54,1502388538,6666,PAYMENT
2470,690,781,1502388538,46667,PAYMENT
2471,690,781,1502388538,6666,PAYMENT
2472,102,343,1502388538,50000,PAYMENT
2473,102,343,1502388538,6000,PAYMENT
2474,190,344,1502388538,50000,PAYMENT
2475,190,344,1502388538,7000,PAYMENT
2476,191,295,1502388538,66667,PAYMENT
2477,191,295,1502388538,9333,PAYMENT
2478,177,199,1502388538,91667,PAYMENT
2479,177,199,1502388538,11000,PAYMENT
2480,193,911,1502388538,100000,PAYMENT
2481,193,911,1502388538,14000,PAYMENT
2482,610,622,1502388538,100000,PAYMENT
2483,610,622,1502388538,15000,PAYMENT
2484,613,777,1502388538,100000,PAYMENT
2485,613,777,1502388538,16000,PAYMENT
2486,485,796,1502388538,108333,PAYMENT
2487,485,796,1502388538,16250,PAYMENT
2488,611,562,1502388538,166667,PAYMENT
2489,611,562,1502388538,21666,PAYMENT
2490,227,1008,1502388538,166667,PAYMENT
2491,227,1008,1502388539,23333,PAYMENT
2492,612,807,1502388539,166667,PAYMENT
2493,612,807,1502388539,26666,PAYMENT
2494,689,518,1502388539,171667,PAYMENT
2495,689,518,1502388539,24999,PAYMENT
2496,486,701,1502388539,200000,PAYMENT
2497,486,701,1502388539,30000,PAYMENT
2498,454,612,1502388539,291667,PAYMENT
2499,454,612,1502388539,43749,PAYMENT
2500,189,539,1502388539,7000,PAYMENT
2501,72,1026,1502388539,50000,PAYMENT
2502,226,211,1502647739,43500,PAYMENT
2503,245,947,1502647739,83500,PAYMENT
2504,325,876,1502647739,41667,PAYMENT
2505,325,876,1502647739,6249,PAYMENT
2506,74,439,1502647739,100000,PAYMENT
2507,74,439,1502647739,17000,PAYMENT
2508,5,545,1502647739,30000,PAYMENT
2509,6,587,1502647739,10000,PAYMENT
2510,277,902,1502647739,41667,DEFAULT
2511,277,902,1502647739,6249,DEFAULT
2512,609,1053,1502647739,66667,DEFAULT
2513,609,1053,1502647739,10000,DEFAULT
2514,280,278,1502647739,166667,DEFAULT
2515,280,278,1502647739,23333,DEFAULT
2516,366,371,1502647739,41667,DEFAULT
2517,366,371,1502647739,6249,DEFAULT
2518,277,902,1502647739,41667,PAYMENT
2519,277,902,1502647739,6249,PAYMENT
2520,245,947,1502647739,83500,DEFAULT
2521,226,211,1502647739,43500,DEFAULT
2522,624,17,1502647739,8333,PAYMENT
2523,624,17,1502647739,1333,PAYMENT
2524,140,458,1502647739,9167,PAYMENT
2525,140,458,1502647739,733,PAYMENT
2526,135,437,1502647739,16667,PAYMENT
2527,135,437,1502647739,1999,PAYMENT
2528,139,602,1502647739,16667,PAYMENT
2529,139,602,1502647739,2166,PAYMENT
2530,136,455,1502647739,16667,PAYMENT
2531,136,455,1502647739,2333,PAYMENT
2532,326,837,1502647739,16667,PAYMENT
2533,326,837,1502647740,2499,PAYMENT
2534,417,109,1502647740,16667,PAYMENT
2535,417,109,1502647740,2499,PAYMENT
2536,416,797,1502647740,25146,PAYMENT
2537,416,797,1502647740,2011,PAYMENT
2538,240,961,1502647740,25000,PAYMENT
2539,240,961,1502647740,3250,PAYMENT
2540,137,197,1502647740,25000,PAYMENT
2541,137,197,1502647740,4000,PAYMENT
2542,141,1086,1502647740,33333,PAYMENT
2543,141,1086,1502647740,4667,PAYMENT
2544,202,422,1502647740,33333,PAYMENT
2545,202,422,1502647740,4667,PAYMENT
2546,488,638,1502647740,33333,PAYMENT
2547,488,638,1502647740,5000,PAYMENT
2548,143,1036,1502647740,41667,PAYMENT
2549,143,1036,1502647740,6249,PAYMENT
2550,296,245,1502647740,41667,PAYMENT
2551,296,245,1502647740,6249,PAYMENT
2552,489,159,1502647740,41667,PAYMENT
2553,489,159,1502647740,6249,PAYMENT
2554,614,540,1502647740,41667,PAYMENT
2555,614,540,1502647740,6249,PAYMENT
2556,420,168,1502647740,41667,PAYMENT
2557,420,168,1502647740,6250,PAYMENT
2558,242,586,1502647740,41667,PAYMENT
2559,242,586,1502647740,6666,PAYMENT
2560,491,566,1502647740,41667,PAYMENT
2561,491,566,1502647740,6666,PAYMENT
2562,492,682,1502647740,41667,PAYMENT
2563,492,682,1502647740,6666,PAYMENT
2564,619,671,1502647740,41667,PAYMENT
2565,619,671,1502647740,6666,PAYMENT
2566,620,543,1502647740,41667,PAYMENT
2567,620,543,1502647740,6666,PAYMENT
2568,628,459,1502647740,41667,PAYMENT
2569,628,459,1502647740,6666,PAYMENT
2570,693,843,1502647740,46667,PAYMENT
2571,693,843,1502647740,6666,PAYMENT
2572,694,1024,1502647740,46667,PAYMENT
2573,694,1024,1502647740,6666,PAYMENT
2574,695,102,1502647740,46667,PAYMENT
2575,695,102,1502647740,6666,PAYMENT
2576,197,677,1502647741,50000,PAYMENT
2577,197,677,1502647741,6500,PAYMENT
2578,419,357,1502647741,50000,PAYMENT
2579,419,357,1502647741,7500,PAYMENT
2580,138,486,1502647741,58333,PAYMENT
2581,138,486,1502647741,8167,PAYMENT
2582,201,522,1502647741,58333,PAYMENT
2583,201,522,1502647741,8167,PAYMENT
2584,297,598,1502647741,58333,PAYMENT
2585,297,598,1502647741,8750,PAYMENT
2586,421,583,1502647741,58333,PAYMENT
2587,421,583,1502647741,8750,PAYMENT
2588,560,87,1502647741,58333,PAYMENT
2589,560,87,1502647741,9333,PAYMENT
2590,615,524,1502647741,62500,PAYMENT
2591,615,524,1502647741,10000,PAYMENT
2592,616,79,1502647741,62500,PAYMENT
2593,616,79,1502647741,10000,PAYMENT
2594,561,559,1502647741,65000,PAYMENT
2595,561,559,1502647741,9750,PAYMENT
2596,314,70,1502647741,66667,PAYMENT
2597,314,70,1502647741,9999,PAYMENT
2598,618,176,1502647741,66667,PAYMENT
2599,618,176,1502647741,9999,PAYMENT
2600,623,418,1502647741,75000,PAYMENT
2601,623,418,1502647741,12000,PAYMENT
2602,142,191,1502647741,83333,PAYMENT
2603,142,191,1502647741,11666,PAYMENT
2604,369,338,1502647741,83333,PAYMENT
2605,369,338,1502647741,12500,PAYMENT
2606,294,573,1502647741,90909,PAYMENT
2607,294,573,1502647741,12727,PAYMENT
2608,241,1025,1502647741,91667,PAYMENT
2609,241,1025,1502647741,13749,PAYMENT
2610,617,536,1502647741,91667,PAYMENT
2611,617,536,1502647741,14666,PAYMENT
2612,626,628,1502647741,108333,PAYMENT
2613,626,628,1502647741,17333,PAYMENT
2614,490,241,1502647741,141667,PAYMENT
2615,490,241,1502647741,21249,PAYMENT
2616,195,577,1502647741,150000,PAYMENT
2617,195,577,1502647742,21000,PAYMENT
2618,625,414,1502647742,166667,PAYMENT
2619,625,414,1502647742,8333,PAYMENT
2620,691,991,1502647742,155000,PAYMENT
2621,691,991,1502647742,24000,PAYMENT
2622,213,795,1502647742,166667,PAYMENT
2623,213,795,1502647742,13333,PAYMENT
2624,629,919,1502647742,166667,PAYMENT
2625,629,919,1502647742,19999,PAYMENT
2626,134,552,1502647742,166667,PAYMENT
2627,134,552,1502647742,21666,PAYMENT
2628,194,122,1502647742,166667,PAYMENT
2629,194,122,1502647742,23333,PAYMENT
2630,198,799,1502647742,166667,PAYMENT
2631,198,799,1502647742,23333,PAYMENT
2632,327,1106,1502647742,166667,PAYMENT
2633,327,1106,1502647742,24999,PAYMENT
2634,367,948,1502647742,166667,PAYMENT
2635,367,948,1502647742,24999,PAYMENT
2636,418,193,1502647742,166667,PAYMENT
2637,418,193,1502647742,24999,PAYMENT
2638,627,589,1502647742,166667,PAYMENT
2639,627,589,1502647742,26666,PAYMENT
2640,199,1004,1502647742,255042,PAYMENT
2641,199,1004,1502647742,30604,PAYMENT
2642,368,869,1502647742,250000,PAYMENT
2643,368,869,1502647742,37500,PAYMENT
2644,692,101,1502647742,296667,PAYMENT
2645,692,101,1502647742,43750,PAYMENT
2646,190,344,1502734142,50000,DEFAULT
2647,190,344,1502734142,7000,DEFAULT
2648,177,199,1502734142,91667,DEFAULT
2649,177,199,1502734142,11000,DEFAULT
2650,696,697,1502734142,505004,PAYMENT
2651,696,697,1502734142,5000,PAYMENT
2652,697,1121,1502734142,205004,PAYMENT
2653,697,1121,1502734142,5000,PAYMENT
2654,698,237,1502734142,605000,PAYMENT
2655,698,237,1502734142,5000,PAYMENT
2656,147,531,1502734142,16667,PAYMENT
2657,147,531,1502734142,1999,PAYMENT
2658,496,494,1502734142,16667,PAYMENT
2659,496,494,1502734142,2666,PAYMENT
2660,493,13,1502734143,41667,PAYMENT
2661,493,13,1502734143,3333,PAYMENT
2662,144,738,1502734143,41667,PAYMENT
2663,144,738,1502734143,4999,PAYMENT
2664,121,21,1502734143,41667,PAYMENT
2665,121,21,1502734143,5833,PAYMENT
2666,145,966,1502734143,41667,PAYMENT
2667,145,966,1502734143,5833,PAYMENT
2668,298,964,1502734143,41667,PAYMENT
2669,298,964,1502734143,6249,PAYMENT
2670,601,571,1502734143,41667,PAYMENT
2671,601,571,1502734143,6666,PAYMENT
2672,244,551,1502734143,50000,PAYMENT
2673,244,551,1502734143,7000,PAYMENT
2674,360,291,1502734143,50000,PAYMENT
2675,360,291,1502734143,7500,PAYMENT
2676,408,808,1502734143,58333,PAYMENT
2677,408,808,1502734143,8167,PAYMENT
2678,495,39,1502734143,58333,PAYMENT
2679,495,39,1502734143,9333,PAYMENT
2680,370,570,1502734143,58333,PAYMENT
2681,370,570,1502734143,10500,PAYMENT
2682,146,121,1502734143,66667,PAYMENT
2683,146,121,1502734143,7999,PAYMENT
2684,494,155,1502734143,83333,PAYMENT
2685,494,155,1502734143,6667,PAYMENT
2686,371,337,1502734143,83333,PAYMENT
2687,371,337,1502734143,12083,PAYMENT
2688,243,135,1502734143,166667,PAYMENT
2689,243,135,1502734143,23333,PAYMENT
2690,422,113,1502734143,166667,PAYMENT
2691,422,113,1502734143,24999,PAYMENT
2692,423,959,1502734143,166667,PAYMENT
2693,423,959,1502734143,24999,PAYMENT
2694,562,324,1502734143,200000,PAYMENT
2695,562,324,1502734143,30000,PAYMENT
2696,497,1136,1502734143,208333,PAYMENT
2697,497,1136,1502734143,29166,PAYMENT
2698,3,90,1502820543,54200,PAYMENT
2699,225,659,1502820543,20000,PAYMENT
2700,142,191,1502820543,83333,DEFAULT
2701,142,191,1502820543,11666,DEFAULT
2702,627,589,1502820543,166667,DEFAULT
2703,627,589,1502820544,26666,DEFAULT
2704,420,168,1502820544,41667,DEFAULT
2705,420,168,1502820544,6250,DEFAULT
2706,213,795,1502820544,166667,DEFAULT
2707,213,795,1502820544,13333,DEFAULT
2708,492,682,1502820544,41667,DEFAULT
2709,492,682,1502820544,6666,DEFAULT
2710,195,577,1502820544,150000,DEFAULT
2711,195,577,1502820544,21000,DEFAULT
2712,216,1022,1502820544,26000,PAYMENT
2713,216,1022,1502820544,150000,PAYMENT
2714,216,1022,1502820544,21000,PAYMENT
2715,216,1022,1502820544,3000,PAYMENT
2716,446,995,1502820544,12500,PAYMENT
2717,446,995,1502820544,1875,PAYMENT
2718,300,363,1502820544,41667,PAYMENT
2719,300,363,1502820544,6249,PAYMENT
2720,375,477,1502820544,41667,PAYMENT
2721,375,477,1502820544,6249,PAYMENT
2722,376,282,1502820544,41667,PAYMENT
2723,376,282,1502820544,6249,PAYMENT
2724,499,840,1502820544,41667,PAYMENT
2725,499,840,1502820544,6249,PAYMENT
2726,438,634,1502820544,41667,PAYMENT
2727,438,634,1502820544,6250,PAYMENT
2728,424,487,1502820544,41667,PAYMENT
2729,424,487,1502820544,6666,PAYMENT
2730,426,51,1502820544,41667,PAYMENT
2731,426,51,1502820544,6666,PAYMENT
2732,500,320,1502820544,41667,PAYMENT
2733,500,320,1502820544,6666,PAYMENT
2734,354,582,1502820544,50000,PAYMENT
2735,354,582,1502820544,7500,PAYMENT
2736,374,55,1502820544,50000,PAYMENT
2737,374,55,1502820544,7500,PAYMENT
2738,328,150,1502820544,58333,PAYMENT
2739,328,150,1502820544,8750,PAYMENT
2740,148,696,1502820544,58333,PAYMENT
2741,148,696,1502820544,10500,PAYMENT
2742,278,434,1502820544,66667,PAYMENT
2743,278,434,1502820544,9999,PAYMENT
2744,149,756,1502820544,75000,PAYMENT
2745,149,756,1502820545,9000,PAYMENT
2746,549,1098,1502820545,83333,PAYMENT
2747,549,1098,1502820545,12500,PAYMENT
2748,246,177,1502820545,91667,PAYMENT
2749,246,177,1502820545,10999,PAYMENT
2750,373,30,1502820545,91667,PAYMENT
2751,373,30,1502820545,13750,PAYMENT
2752,564,259,1502820545,100000,PAYMENT
2753,564,259,1502820545,15000,PAYMENT
2754,498,674,1502820545,108333,PAYMENT
2755,498,674,1502820545,17333,PAYMENT
2756,565,396,1502820545,125000,PAYMENT
2757,565,396,1502820545,15000,PAYMENT
2758,425,388,1502820545,125000,PAYMENT
2759,425,388,1502820545,18750,PAYMENT
2760,151,285,1502820545,133333,PAYMENT
2761,151,285,1502820545,18667,PAYMENT
2762,213,795,1502820545,166667,PAYMENT
2763,213,795,1502820545,13333,PAYMENT
2764,150,264,1502820545,166667,PAYMENT
2765,150,264,1502820545,23333,PAYMENT
2766,299,498,1502820545,166667,PAYMENT
2767,299,498,1502820545,24999,PAYMENT
2768,372,1094,1502820545,166667,PAYMENT
2769,372,1094,1502820545,24999,PAYMENT
2770,196,1080,1502906945,5000,PAYMENT
2771,304,806,1502906945,5000,PAYMENT
2772,408,808,1502906945,58333,DEFAULT
2773,408,808,1502906945,8167,DEFAULT
2774,147,531,1502906945,16667,DEFAULT
2775,147,531,1502906945,1999,DEFAULT
2776,537,257,1502906945,41667,PAYMENT
2777,537,257,1502906945,6666,PAYMENT
2778,699,903,1502906945,505004,PAYMENT
2779,699,903,1502906945,5000,PAYMENT
2780,700,110,1502906945,305000,PAYMENT
2781,700,110,1502906945,5000,PAYMENT
2782,701,1124,1502906945,404996,PAYMENT
2783,701,1124,1502906945,5000,PAYMENT
2784,702,718,1502906945,805004,PAYMENT
2785,702,718,1502906945,5000,PAYMENT
2786,703,604,1502906945,1105004,PAYMENT
2787,703,604,1502906945,5000,PAYMENT
2788,704,585,1502906946,605000,PAYMENT
2789,704,585,1502906946,5000,PAYMENT
2790,705,1087,1502906946,1505000,PAYMENT
2791,705,1087,1502906946,5000,PAYMENT
2792,247,458,1502906946,16667,PAYMENT
2793,247,458,1502906946,1333,PAYMENT
2794,428,399,1502906946,16667,PAYMENT
2795,428,399,1502906946,2499,PAYMENT
2796,630,226,1502906946,25000,PAYMENT
2797,630,226,1502906946,4000,PAYMENT
2798,503,77,1502906946,33333,PAYMENT
2799,503,77,1502906946,5000,PAYMENT
2800,83,681,1502906946,41667,PAYMENT
2801,83,681,1502906946,5416,PAYMENT
2802,204,841,1502906946,41667,PAYMENT
2803,204,841,1502906946,6249,PAYMENT
2804,248,957,1502906946,41667,PAYMENT
2805,248,957,1502906946,6249,PAYMENT
2806,277,902,1502906946,41667,PAYMENT
2807,277,902,1502906946,6249,PAYMENT
2808,329,294,1502906946,41667,PAYMENT
2809,329,294,1502906946,6249,PAYMENT
2810,377,839,1502906946,41667,PAYMENT
2811,377,839,1502906946,6249,PAYMENT
2812,429,153,1502906946,41667,PAYMENT
2813,429,153,1502906946,6249,PAYMENT
2814,632,473,1502906946,41667,PAYMENT
2815,632,473,1502906946,6666,PAYMENT
2816,330,814,1502906946,45833,PAYMENT
2817,330,814,1502906946,5500,PAYMENT
2818,249,378,1502906946,58333,PAYMENT
2819,249,378,1502906946,8167,PAYMENT
2820,379,1051,1502906946,75000,PAYMENT
2821,379,1051,1502906946,11250,PAYMENT
2822,427,633,1502906946,91667,PAYMENT
2823,427,633,1502906946,10083,PAYMENT
2824,177,199,1502906946,91667,PAYMENT
2825,177,199,1502906946,11000,PAYMENT
2826,455,490,1502906946,100000,PAYMENT
2827,455,490,1502906946,15000,PAYMENT
2828,467,190,1502906947,116667,PAYMENT
2829,467,190,1502906947,18666,PAYMENT
2830,635,537,1502906947,141667,PAYMENT
2831,635,537,1502906947,21249,PAYMENT
2832,280,278,1502906947,166667,PAYMENT
2833,280,278,1502906947,23333,PAYMENT
2834,627,589,1502906947,166667,PAYMENT
2835,627,589,1502906947,26666,PAYMENT
2836,631,461,1502906947,166667,PAYMENT
2837,631,461,1502906947,26666,PAYMENT
2838,634,416,1502906947,166667,PAYMENT
2839,634,416,1502906947,26666,PAYMENT
2840,501,446,1502906947,200000,PAYMENT
2841,501,446,1502906947,30000,PAYMENT
2842,502,745,1502906947,200000,PAYMENT
2843,502,745,1502906947,30000,PAYMENT
2844,295,538,1502906947,11335,PAYMENT
2845,267,836,1502906947,12000,PAYMENT
2846,10,112,1502906947,15000,PAYMENT
2847,641,662,1502906947,41667,PAYMENT
2848,641,662,1502906947,6666,PAYMENT
2849,162,722,1502906947,83333,PAYMENT
2850,162,722,1502906947,10000,PAYMENT
2851,567,874,1502906947,100000,PAYMENT
2852,89,1126,1502993347,10000,PAYMENT
2853,6,587,1502993347,10000,PAYMENT
2854,213,795,1502993347,166667,DEFAULT
2855,213,795,1502993347,13333,DEFAULT
2856,438,634,1502993347,41667,DEFAULT
2857,438,634,1502993347,6250,DEFAULT
2858,149,756,1502993347,75000,DEFAULT
2859,149,756,1502993347,9000,DEFAULT
2860,373,30,1502993347,91667,DEFAULT
2861,373,30,1502993347,13750,DEFAULT
2862,300,363,1502993347,41667,DEFAULT
2863,300,363,1502993347,6249,DEFAULT
2864,266,1108,1502993347,15469,PAYMENT
2865,266,1108,1502993347,375000,PAYMENT
2866,706,989,1502993347,1004996,PAYMENT
2867,706,989,1502993347,5000,PAYMENT
2868,707,723,1502993347,1355000,PAYMENT
2869,707,723,1502993348,5000,PAYMENT
2870,708,428,1502993348,505004,PAYMENT
2871,708,428,1502993348,5000,PAYMENT
2872,331,1113,1502993348,16667,PAYMENT
2873,331,1113,1502993348,2499,PAYMENT
2874,636,695,1502993348,16667,PAYMENT
2875,636,695,1502993348,2666,PAYMENT
2876,697,1121,1502993348,21667,PAYMENT
2877,697,1121,1502993348,2666,PAYMENT
2878,205,200,1502993348,41667,PAYMENT
2879,205,200,1502993348,6249,PAYMENT
2880,206,572,1502993348,41667,PAYMENT
2881,206,572,1502993348,6249,PAYMENT
2882,505,143,1502993348,41667,PAYMENT
2883,505,143,1502993348,6249,PAYMENT
2884,696,697,1502993348,46667,PAYMENT
2885,696,697,1502993348,6666,PAYMENT
2886,250,871,1502993348,50000,PAYMENT
2887,250,871,1502993348,7500,PAYMENT
2888,698,237,1502993348,55000,PAYMENT
2889,698,237,1502993348,8000,PAYMENT
2890,506,994,1502993348,58333,PAYMENT
2891,506,994,1502993348,6708,PAYMENT
2892,633,489,1502993348,91667,PAYMENT
2893,633,489,1502993348,14666,PAYMENT
2894,332,850,1502993348,116667,PAYMENT
2895,332,850,1502993348,17499,PAYMENT
2896,484,721,1502993348,133333,PAYMENT
2897,484,721,1502993348,20000,PAYMENT
2898,333,521,1502993348,158333,PAYMENT
2899,333,521,1502993348,23750,PAYMENT
2900,570,430,1502993348,166667,PAYMENT
2901,570,430,1502993348,24999,PAYMENT
